anime_id,name,genre,type,rating,sentiment,emotion
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,8.25,Positive,neutral
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,8.25,Positive,neutral
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,8.25,Positive,neutral
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,8.25,Positive,trust
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,8.25,Positive,neutral
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,8.25,Positive,neutral
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,8.25,Positive,neutral
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,8.25,Positive,neutral
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,8.26,Positive,neutral
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,8.25,Positive,neutral
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8.25,Positive,neutral
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,8.24,Positive,neutral
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,8.24,Positive,neutral
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,8.24,Positive,neutral
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,8.24,Positive,neutral
12031,Kingdom,"Action, Historical, Military, Seinen",TV,8.24,Positive,neutral
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,8.24,Positive,neutral
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,8.24,Positive,neutral
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,8.24,Positive,neutral
30015,ReLIFE,"Romance, School, Slice of Life",TV,8.24,Positive,neutral
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,8.24,Positive,neutral
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,8.24,Positive,sadness
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,8.23,Positive,sadness
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,8.23,Positive,neutral
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,8.23,Positive,neutral
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,8.23,Positive,trust
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,8.23,Positive,sadness
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,8.23,Positive,neutral
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,8.23,Positive,sadness
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,8.23,Positive,neutral
18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,8.23,Positive,anger
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,8.23,Positive,neutral
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,8.23,Positive,trust
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,8.23,Positive,neutral
12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,8.23,Positive,sadness
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,8.23,Positive,neutral
2402,Ashita no Joe,"Drama, Sports",TV,8.22,Positive,sadness
6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,8.22,Positive,neutral
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,8.22,Positive,neutral
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,8.22,Positive,neutral
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,8.22,Positive,neutral
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,8.22,Positive,neutral
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,8.21,Positive,neutral
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,8.21,Positive,neutral
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,8.21,Positive,sadness
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,8.21,Positive,neutral
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,8.21,Positive,neutral
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,8.21,Positive,neutral
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,8.21,Positive,neutral
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,8.21,Positive,neutral
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,8.2,Positive,neutral
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,8.2,Positive,neutral
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,8.2,Positive,neutral
1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,8.2,Positive,neutral
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,8.2,Positive,neutral
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,8.2,Positive,trust
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,8.2,Positive,neutral
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,8.2,Positive,neutral
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",TV,8.2,Positive,neutral
1914,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,8.2,Positive,neutral
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,8.2,Positive,neutral
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,8.19,Positive,neutral
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,8.19,Positive,neutral
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,8.19,Positive,neutral
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,8.19,Positive,neutral
10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,8.19,Positive,neutral
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,8.19,Positive,neutral
135,Hikaru no Go,"Comedy, Game, Shounen, Supernatural",TV,8.19,Positive,sadness
6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,8.19,Positive,neutral
16001,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,8.19,Positive,neutral
6211,Tokyo Magnitude 8.0,Drama,TV,8.19,Positive,neutral
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,8.18,Positive,neutral
4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,8.18,Positive,neutral
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,8.18,Positive,sadness
16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",TV,8.18,Positive,neutral
1486,Kodomo no Omocha (TV),"Comedy, Drama, Romance, Shoujo",TV,8.18,Positive,sadness
24997,Love Live! The School Idol Movie,"Music, School, Slice of Life",Movie,8.18,Positive,joy
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,8.18,Positive,neutral
8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,8.18,Positive,neutral
25879,Working!!!,"Comedy, Romance, Slice of Life",TV,8.18,Positive,neutral
889,Black Lagoon,"Action, Seinen",TV,8.17,Positive,neutral
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"Action, Mystery, Police, Shounen",Movie,8.17,Positive,neutral
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,8.17,Positive,neutral
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,8.17,Positive,neutral
12189,Hyouka,"Mystery, School, Slice of Life",TV,8.17,Positive,neutral
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,8.17,Positive,neutral
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,8.17,Positive,neutral
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,8.17,Positive,neutral
20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,8.17,Positive,neutral
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,8.17,Positive,neutral
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,8.17,Positive,neutral
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,8.17,Positive,sadness
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Special,8.16,Positive,neutral
781,Detective Conan Movie 03: The Last Wizard of the Century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,8.16,Positive,neutral
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,8.16,Positive,neutral
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,8.16,Positive,neutral
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",TV,8.16,Positive,neutral
25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,8.16,Positive,neutral
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,8.16,Positive,neutral
5029,Major Movie: Yuujou no Winning Shot,"Action, Shounen, Sports",Movie,8.16,Positive,neutral
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,8.16,Positive,neutral
8740,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,8.16,Positive,neutral
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,8.16,Positive,neutral
21647,Tamako Love Story,"Comedy, Romance, Slice of Life",Movie,8.16,Positive,joy
16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,8.16,Positive,sadness
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,8.16,Positive,neutral
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,8.16,Positive,neutral
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,8.15,Positive,neutral
4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,8.15,Positive,neutral
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,8.15,Positive,neutral
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,8.15,Positive,trust
30415,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",Movie,8.15,Positive,trust
851,Kyou kara Ore wa!!,"Comedy, Shounen",OVA,8.15,Positive,neutral
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,8.15,Positive,neutral
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,8.15,Positive,neutral
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,8.15,Positive,neutral
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,8.15,Positive,neutral
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,8.15,Positive,neutral
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,8.14,Positive,neutral
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,8.14,Positive,neutral
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,8.14,Positive,neutral
15059,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,8.14,Positive,neutral
7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,8.14,Positive,neutral
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,8.14,Positive,neutral
20815,Sekaiichi Hatsukoi: Valentine-hen,"Comedy, Romance, Shounen Ai",Movie,8.14,Positive,neutral
535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,8.14,Positive,neutral
2563,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,8.13,Positive,neutral
9963,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,8.13,Positive,neutral
32551,Digimon Adventure tri. 3: Kokuhaku,"Action, Adventure, Comedy, Drama",Movie,8.13,Positive,neutral
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,8.13,Positive,neutral
2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",TV,8.13,Positive,neutral
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,8.13,Positive,neutral
14807,Kara no Kyoukai: Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,8.13,Positive,neutral
81,Mobile Suit Gundam: The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,8.13,Positive,neutral
9204,Omae Umasou da na,"Action, Adventure, Fantasy, Kids",Movie,8.13,Positive,neutral
31098,Ushio to Tora (TV) 2nd Season,"Comedy, Demons, Shounen, Supernatural",TV,8.13,Positive,neutral
1023,Wolf&#039;s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,8.13,Positive,neutral
33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,8.12,Positive,neutral
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"Action, Sci-Fi, Seinen",Movie,8.12,Positive,neutral
1471,City Hunter 2,"Action, Comedy, Mystery, Shounen",TV,8.12,Positive,neutral
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,8.12,Positive,neutral
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,8.12,Positive,neutral
4672,Ghost in the Shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,8.12,Positive,neutral
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,8.12,Positive,neutral
3907,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,8.12,Positive,neutral
186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,8.12,Positive,neutral
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,8.12,Positive,neutral
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,8.12,Positive,neutral
21469,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,8.12,Positive,neutral
9941,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",TV,8.12,Positive,neutral
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,8.12,Positive,joy
6421,Fullmetal Alchemist: Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,8.11,Positive,neutral
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,8.11,Positive,neutral
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,8.11,Positive,neutral
2159,Ookiku Furikabutte,"Comedy, Sports",TV,8.11,Positive,neutral
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,8.11,Positive,neutral
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"Comedy, Drama, Slice of Life",Movie,8.1,Positive,neutral
2154,Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural",Movie,8.11,Positive,neutral
6505,There She Is!!,"Comedy, Romance",ONA,8.11,Positive,neutral
861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,8.11,Positive,neutral
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,8.1,Positive,neutral
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,8.1,Positive,neutral
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",OVA,8.1,Positive,neutral
9996,Hyouge Mono,"Historical, Samurai, Seinen",TV,8.1,Positive,neutral
7711,Karigurashi no Arrietty,Fantasy,Movie,8.1,Positive,sadness
77,Mahou Shoujo Lyrical Nanoha A&#039;s,"Action, Comedy, Drama, Magic, Super Power",TV,8.1,Positive,neutral
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,8.1,Positive,neutral
32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",TV,8.1,Positive,neutral
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,8.09,Positive,neutral
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,8.09,Positive,neutral
32613,Elsword: El Lady,"Action, Fantasy",ONA,8.11,Positive,neutral
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,8.09,Positive,neutral
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",Special,8.09,Positive,neutral
11135,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,8.09,Positive,neutral
5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,8.09,Positive,sadness
13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,8.09,Positive,neutral
5678,Kobato.,"Comedy, Drama, Fantasy",TV,8.09,Positive,neutral
6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,8.09,Positive,neutral
1089,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,8.09,Positive,joy
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",Special,8.09,Positive,neutral
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,8.09,Positive,neutral
2752,Prince of Tennis: The National Tournament Semifinals,"Action, Comedy, Sports",OVA,8.09,Positive,neutral
15,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,8.08,Positive,neutral
122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,8.08,Positive,neutral
29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,8.08,Positive,sadness
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,8.08,Positive,neutral
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,8.08,Positive,neutral
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,8.08,Positive,neutral
16395,SKET Dance OVA,"Comedy, School, Shounen",OVA,8.08,Positive,neutral
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,8.08,Positive,neutral
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",Movie,8.08,Positive,neutral
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,8.07,Positive,neutral
16916,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",Special,8.07,Positive,neutral
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,8.07,Positive,neutral
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,8.07,Positive,neutral
2143,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,8.07,Positive,neutral
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,8.07,Positive,neutral
2158,Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space",TV,8.07,Positive,neutral
22319,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,8.07,Positive,neutral
11113,Usagi Drop Specials,"Josei, Slice of Life",Special,8.07,Positive,sadness
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",TV,8.07,Positive,neutral
66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,8.06,Positive,neutral
8142,Colorful (Movie),"Drama, Slice of Life, Supernatural",Movie,8.06,Positive,neutral
6438,Detective Conan OVA 09: The Stranger in 10 Years...,"Adventure, Comedy, Mystery, Police, Shounen",OVA,8.06,Positive,neutral
33032,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,8.06,Positive,trust
227,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,8.06,Positive,neutral
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",TV,8.06,Positive,sadness
